time,GD-201,GD-202,PT-201,TEMP,Chiller No. 1 Dispenser COOLER,Chiller No. 2 Dispenser COOLER,GD-203,T.T1-1A,P.T1-1A,T.T2-1A,P.T2-1A,T.T1A(OIL),GD-204,T.T1-1B,P.T1-1B,T.T2-1B,P.T2-1B,T.T1B(OIL),PT-202,PT-204,PT-203,PT-205,GD-205,GD-206
10:45:48,0,0,11.47,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,52,31,44.61,44.73,86.07,86.4,0,0
10:45:49,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.66,44.81,86.15,86.43,0,0
10:45:50,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.66,44.81,86.15,86.43,0,0
10:45:51,0,0,11.47,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.3,27,52,31,44.57,44.74,86.08,86.43,0,0
10:45:52,0,0,11.47,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.3,27,52,31,44.57,44.74,86.08,86.43,0,0
10:45:53,0,0,11.49,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.54,44.72,86.04,86.42,0,0
10:45:54,0,0,11.49,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.54,44.72,86.04,86.42,0,0
10:45:55,0,0,11.45,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,52,31,44.58,44.69,86.03,86.43,0,0
10:45:56,0,0,11.45,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,52,31,44.58,44.69,86.03,86.43,0,0
10:45:57,0,0,11.44,21,5,-40,0,22,6.5,22,50.4,19,3,21,8.3,27,51.9,31,44.54,44.66,86.02,86.44,0,0
10:45:58,0,0,11.44,21,5,-40,0,22,6.5,22,50.4,19,3,21,8.3,27,51.9,31,44.54,44.66,86.02,86.44,0,0
10:45:59,0,0,11.44,21,5,-40,0,22,6.5,22,50.4,19,3,21,8.3,27,51.9,31,44.54,44.66,86.02,86.44,0,0
10:46:00,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.69,44.75,86.12,86.42,0,0
10:46:01,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.69,44.75,86.12,86.42,0,0
10:46:02,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.69,44.75,86.12,86.42,0,0
10:46:03,0,0,11.45,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.56,44.67,86.02,86.36,0,0
10:46:04,0,0,11.45,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.56,44.67,86.02,86.36,0,0
10:46:05,0,0,11.45,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.56,44.67,86.02,86.36,0,0
10:46:06,0,0,11.51,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,52,31,44.66,44.81,86.16,86.5,0,0
10:46:07,0,0,11.51,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,52,31,44.66,44.81,86.16,86.5,0,0
10:46:08,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.55,44.69,86.01,86.37,0,0
10:46:09,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.55,44.69,86.01,86.37,0,0
10:46:10,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.55,44.69,86.01,86.37,0,0
10:46:11,0,0,11.48,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.62,44.81,86.13,86.47,0,0
10:46:12,0,0,11.48,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.62,44.81,86.13,86.47,0,0
10:46:13,0,0,11.46,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.56,44.7,86.04,86.39,0,0
10:46:14,0,0,11.46,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.56,44.7,86.04,86.39,0,0
10:46:15,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.5,44.69,86.03,86.41,0,0
10:46:16,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.5,44.69,86.03,86.41,0,0
10:46:17,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.5,44.69,86.03,86.41,0,0
10:46:18,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,52,31,44.61,44.72,86.11,86.42,0,0
10:46:19,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,52,31,44.61,44.72,86.11,86.42,0,0
10:46:20,0,0,11.5,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.64,44.78,86.13,86.48,0,0
10:46:21,0,0,11.5,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.64,44.78,86.13,86.48,0,0
10:46:22,0,0,11.47,21,5,-40,0,22,6.5,21,50.4,19,3,21,8.4,27,51.9,31,44.59,44.71,86.08,86.44,0,0
10:46:23,0,0,11.47,21,5,-40,0,22,6.5,21,50.4,19,3,21,8.4,27,51.9,31,44.59,44.71,86.08,86.44,0,0
10:46:24,0,0,11.47,21,5,-40,0,22,6.5,21,50.4,19,3,21,8.4,27,51.9,31,44.59,44.71,86.08,86.44,0,0
10:46:25,0,0,11.5,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.73,44.79,86.16,86.47,0,0
10:46:26,0,0,11.5,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.73,44.79,86.16,86.47,0,0
10:46:27,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.63,44.76,86.14,86.43,0,0
10:46:28,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.63,44.76,86.14,86.43,0,0
10:46:29,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.59,44.74,86.07,86.42,0,0
10:46:30,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.59,44.74,86.07,86.42,0,0
10:46:31,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.66,44.81,86.16,86.51,0,0
10:46:32,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.66,44.81,86.16,86.51,0,0
10:46:33,0,0,11.48,21,5,-40,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.66,44.76,86.14,86.42,0,0
10:46:34,0,0,11.48,21,5,-40,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.66,44.76,86.14,86.42,0,0
10:46:35,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.68,44.79,86.17,86.51,0,0
10:46:36,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.68,44.79,86.17,86.51,0,0
10:46:37,0,0,11.47,21,5,-40,0,22,6.5,21,50.4,19,3,21,8.4,27,51.9,31,44.61,44.74,86.07,86.5,0,0
10:46:38,0,0,11.47,21,5,-40,0,22,6.5,21,50.4,19,3,21,8.4,27,51.9,31,44.61,44.74,86.07,86.5,0,0
10:46:39,0,0,11.45,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.58,44.69,86.07,86.36,0,0
10:46:40,0,0,11.45,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.58,44.69,86.07,86.36,0,0
10:46:41,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:46:42,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:46:43,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:46:44,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:46:45,0,0,11.47,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.76,86.15,86.44,0,0
10:46:46,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.79,86.1,86.53,0,0
10:46:47,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.79,86.1,86.53,0,0
10:46:48,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.79,86.1,86.53,0,0
10:46:49,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.73,86.08,86.4,0,0
10:46:50,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.73,86.08,86.4,0,0
10:46:51,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.73,86.08,86.4,0,0
10:46:52,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.54,44.81,86.11,86.46,0,0
10:46:53,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.54,44.81,86.11,86.46,0,0
10:46:54,0,0,11.51,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.54,44.81,86.11,86.46,0,0
10:46:55,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.49,44.71,86.01,86.38,0,0
10:46:56,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.49,44.71,86.01,86.38,0,0
10:46:57,0,0,11.45,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.49,44.71,86.01,86.38,0,0
10:46:58,0,0,11.5,21,5,-40,0,22,6.6,22,50.3,19,3,21,8.4,27,52,31,44.69,44.71,86.16,86.46,0,0
10:46:59,0,0,11.5,21,5,-40,0,22,6.6,22,50.3,19,3,21,8.4,27,52,31,44.69,44.71,86.16,86.46,0,0
10:47:00,0,0,11.46,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.7,85.99,86.38,0,0
10:47:01,0,0,11.46,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.7,85.99,86.38,0,0
10:47:02,0,0,11.46,21,5,-40,0,22,6.5,22,50.3,19,3,21,8.4,27,51.9,31,44.53,44.7,85.99,86.38,0,0
10:47:03,0,0,11.47,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.72,86.09,86.44,0,0
10:47:04,0,0,11.47,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.72,86.09,86.44,0,0
10:47:05,0,0,11.47,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.72,86.09,86.44,0,0
10:47:06,0,0,11.52,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.63,44.78,86.12,86.49,0,0
10:47:07,0,0,11.52,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.63,44.78,86.12,86.49,0,0
10:47:08,0,0,11.52,21,5,-40,0,22,6.6,21,50.3,19,3,21,8.4,27,52,31,44.63,44.78,86.12,86.49,0,0
10:47:09,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.58,44.71,86.06,86.43,0,0
10:47:10,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.58,44.71,86.06,86.43,0,0
10:47:11,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.58,44.71,86.06,86.43,0,0
10:47:12,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.82,86.18,86.44,0,0
10:47:13,0,0,11.52,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.82,86.18,86.44,0,0
10:47:14,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.61,44.72,86.05,86.44,0,0
10:47:15,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.61,44.72,86.05,86.44,0,0
10:47:16,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.57,44.71,86.04,86.41,0,0
10:47:17,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.3,27,51.9,31,44.57,44.71,86.04,86.41,0,0
10:47:18,0,0,11.49,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.14,86.47,0,0
10:47:19,0,0,11.49,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.14,86.47,0,0
10:47:20,0,0,11.49,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.14,86.47,0,0
10:47:21,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.59,44.73,86.11,86.38,0,0
10:47:22,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.59,44.73,86.11,86.38,0,0
10:47:23,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,26,51.9,31,44.57,44.69,86.04,86.37,0,0
10:47:24,0,0,11.47,21,5,-40,0,22,6.5,21,50.3,19,3,21,8.4,26,51.9,31,44.57,44.69,86.04,86.37,0,0
10:47:25,0,0,11.48,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.58,44.72,86.04,86.38,0,0
10:47:26,0,0,11.48,21,5,-40,0,22,6.6,22,50.4,19,3,21,8.4,27,52,31,44.58,44.72,86.04,86.38,0,0
10:47:27,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.64,44.76,86.06,86.46,0,0
10:47:28,0,0,11.48,21,5,-40,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.64,44.76,86.06,86.46,0,0
10:47:29,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,27,51.8,31,44.5,44.76,85.99,86.42,0,0
10:47:30,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,27,51.8,31,44.5,44.76,85.99,86.42,0,0
10:47:31,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.4,27,51.8,31,44.5,44.76,85.99,86.42,0,0
10:47:32,0,0,11.48,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.6,44.76,86.06,86.41,0,0
10:47:33,0,0,11.48,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.6,44.76,86.06,86.41,0,0
10:47:34,0,0,11.48,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.6,44.76,86.06,86.41,0,0
10:47:35,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.66,44.72,86.09,86.42,0,0
10:47:36,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.66,44.72,86.09,86.42,0,0
10:47:37,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.66,44.72,86.09,86.42,0,0
10:47:38,0,0,11.51,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.63,44.78,86.14,86.48,0,0
10:47:39,0,0,11.51,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.63,44.78,86.14,86.48,0,0
10:47:40,0,0,11.51,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.63,44.78,86.14,86.48,0,0
10:47:41,0,0,11.46,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.54,44.71,86.05,86.42,0,0
10:47:42,0,0,11.46,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.54,44.71,86.05,86.42,0,0
10:47:43,0,0,11.46,21,5,-39,0,22,6.5,21,50.3,19,3,21,8.4,27,51.9,31,44.54,44.71,86.05,86.42,0,0
10:47:44,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.15,86.51,0,0
10:47:45,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,51.9,31,44.66,44.78,86.15,86.51,0,0
10:47:46,0,0,11.47,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.61,44.7,86.07,86.37,0,0
10:47:47,0,0,11.47,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,27,52,31,44.61,44.7,86.07,86.37,0,0
10:47:48,0,0,11.47,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.56,44.69,86,86.36,0,0
10:47:49,0,0,11.47,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.56,44.69,86,86.36,0,0
10:47:50,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.59,44.73,86.04,86.44,0,0
10:47:51,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.59,44.73,86.04,86.44,0,0
10:47:52,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.59,44.73,86.04,86.44,0,0
10:47:53,0,0,11.48,21,5,-39,0,22,6.6,21,50.3,19,3,21,8.4,27,51.8,31,44.59,44.73,86.07,86.46,0,0
10:47:54,0,0,11.48,21,5,-39,0,22,6.6,21,50.3,19,3,21,8.4,27,51.8,31,44.59,44.73,86.07,86.46,0,0
10:47:55,0,0,11.47,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.78,86.13,86.49,0,0
10:47:56,0,0,11.47,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.78,86.13,86.49,0,0
10:47:57,0,0,11.47,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.58,44.78,86.13,86.49,0,0
10:47:58,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.59,44.77,86.13,86.42,0,0
10:47:59,0,0,11.49,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.9,31,44.59,44.77,86.13,86.42,0,0
10:48:00,0,0,11.47,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.54,44.69,86.04,86.47,0,0
10:48:01,0,0,11.47,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.54,44.69,86.04,86.47,0,0
10:48:02,0,0,11.5,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.71,44.83,86.18,86.47,0,0
10:48:03,0,0,11.5,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.71,44.83,86.18,86.47,0,0
10:48:04,0,0,11.5,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.67,44.78,86.12,86.47,0,0
10:48:05,0,0,11.5,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.9,31,44.67,44.78,86.12,86.47,0,0
10:48:06,0,0,11.5,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.71,86.05,86.39,0,0
10:48:07,0,0,11.5,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.66,44.71,86.05,86.39,0,0
10:48:08,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,26,51.9,31,44.53,44.69,86.01,86.38,0,0
10:48:09,0,0,11.48,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,26,51.9,31,44.53,44.69,86.01,86.38,0,0
10:48:10,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.3,26,51.8,31,44.54,44.66,86.04,86.36,0,0
10:48:11,0,0,11.45,21,5,-39,0,22,6.5,22,50.3,19,3,21,8.3,26,51.8,31,44.54,44.66,86.04,86.36,0,0
10:48:12,0,0,11.45,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,26,51.9,31,44.53,44.67,86.04,86.36,0,0
10:48:13,0,0,11.45,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,26,51.9,31,44.53,44.67,86.04,86.36,0,0
10:48:14,0,0,11.45,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,26,51.9,31,44.53,44.67,86.04,86.36,0,0
10:48:15,0,0,11.45,21,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,26,51.9,31,44.53,44.67,86.04,86.36,0,0
10:48:16,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:17,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:18,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:19,0,0,11.45,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.8,31,44.67,44.76,86.14,86.47,0,0
10:48:20,0,0,11.45,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.8,31,44.67,44.76,86.14,86.47,0,0
10:48:21,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:22,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:23,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:24,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:25,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:26,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:27,0,0,11.49,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.79,86.21,86.52,0,0
10:48:28,0,0,11.49,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.79,86.21,86.52,0,0
10:48:29,0,0,11.51,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,26,51.8,31,44.69,44.74,86.16,86.45,0,0
10:48:30,0,0,11.51,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,26,51.8,31,44.69,44.74,86.16,86.45,0,0
10:48:31,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:32,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:33,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:34,0,0,11.45,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.8,31,44.67,44.76,86.14,86.47,0,0
10:48:35,0,0,11.45,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.8,31,44.67,44.76,86.14,86.47,0,0
10:48:36,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:37,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:38,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:39,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:40,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:41,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:42,0,0,11.49,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.79,86.21,86.52,0,0
10:48:43,0,0,11.49,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.79,86.21,86.52,0,0
10:48:44,0,0,11.51,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,26,51.8,31,44.69,44.74,86.16,86.45,0,0
10:48:45,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:46,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:47,0,0,11.45,21.1,5,-39,0,22,6.6,22,50.3,19,3,21,8.4,27,51.8,31,44.69,44.78,86.16,86.49,0,0
10:48:48,0,0,11.45,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.8,31,44.67,44.76,86.14,86.47,0,0
10:48:49,0,0,11.45,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.8,31,44.67,44.76,86.14,86.47,0,0
10:48:50,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:51,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:52,0,0,11.46,21,5,-39,0,22,6.6,21,50.4,19,3,21,8.4,26,51.8,31,44.58,44.72,86.01,86.42,0,0
10:48:53,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:54,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:55,0,0,11.52,21,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.81,86.15,86.53,0,0
10:48:56,0,0,11.49,21.1,5,-39,0,22,6.6,22,50.4,19,3,21,8.4,27,51.9,31,44.67,44.79,86.21,86.52,0,0
