년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020-02-03,3,9217.8,384,1571.4,0,1571.4,3.6,0,0,0,0,0,0,0,3.6,176.4,813.6,1218.6,1427.4,1571.4,1506.6,1292.4,887.4,295.2,25.2,0,0,0,0,0,0
2020-02-03,4,12432.6,518,2077.2,0,2077.2,7.2,0,0,0,0,0,0,0,7.2,441,1119.6,1629,1899,2077.2,1969.2,1675.8,1161,419.4,34.2,0,0,0,0,0,0
2020-02-04,1,4613.76,192,738.72,0,738.72,4.32,0,0,0,0,0,0,0,4.32,138.24,453.6,611.28,699.12,738.72,698.4,596.16,444.96,205.2,23.76,0,0,0,0,0,0
2020-02-04,2,5221.44,218,840.24,0,840.24,14.4,0,0,0,0,0,0,0,14.4,226.8,509.04,684.72,794.16,840.24,807.12,676.8,457.92,189.36,20.88,0,0,0,0,0,0
2020-02-04,3,9788.4,408,1623.6,0,1623.6,18,0,0,0,0,0,0,0,18,154.8,948.6,1355.4,1567.8,1623.6,1542.6,1324.8,921.6,302.4,28.8,0,0,0,0,0,0
2020-02-04,4,13233.6,551,2115,0,2115,28.8,0,0,0,0,0,0,0,28.8,577.8,1296,1771.2,2048.4,2115,2005.2,1719,1209.6,426.6,36,0,0,0,0,0,0
2020-02-05,1,4894.56,204,774,0,774,5.04,0,0,0,0,0,0,0,5.04,145.44,474.48,642.96,735.12,774,738,635.04,475.2,236.88,32.4,0,0,0,0,0,0
2020-02-05,2,5533.2,231,884.16,0,884.16,14.4,0,0,0,0,0,0,0,14.4,236.16,535.68,724.32,835.2,884.16,855.36,720,488.16,213.84,25.92,0,0,0,0,0,0
2020-02-05,3,10384.2,433,1720.8,0,1720.8,18,0,0,0,0,0,0,0,18,172.8,997.2,1416.6,1645.2,1720.8,1645.2,1418.4,986.4,338.4,25.2,0,0,0,0,0,0
2020-02-05,4,14058,586,2242.8,0,2242.8,30.6,0,0,0,0,0,0,0,30.6,604.8,1355.4,1863,2158.2,2242.8,2143.8,1843.2,1296,484.2,36,0,0,0,0,0,0
2020-02-06,1,3235.68,135,623.52,0,623.52,0.72,0,0,0,0,0,0,0,5.76,142.56,282.96,514.08,545.76,614.88,623.52,369.36,124.56,11.52,0.72,0,0,0,0,0,0
2020-02-06,2,3991.68,166,781.92,0,781.92,0.72,0,0,0,0,0,0,0,13.68,228.24,331.2,588.24,653.76,756.72,781.92,518.4,110.16,8.64,0.72,0,0,0,0,0,0
2020-02-06,3,7747.2,323,1517.4,0,1517.4,9,0,0,0,0,0,0,0,16.2,181.8,761.4,1220.4,1517.4,1485,1449,853.2,253.8,9,0,0,0,0,0,0,0
2020-02-06,4,10672.2,445,1947.6,0,1947.6,3.6,0,0,0,0,0,0,0,28.8,585,1134,1668.6,1947.6,1917,1902.6,1218.6,266.4,3.6,0,0,0,0,0,0,0
2020-02-07,1,3903.84,163,777.6,0,777.6,12.96,0,0,0,0,0,0,0,0,12.96,77.04,359.28,753.12,777.6,735.84,600.48,386.64,173.52,27.36,0,0,0,0,0,0
2020-02-07,2,3867.12,161,782.64,0,782.64,11.52,0,0,0,0,0,0,0,0,11.52,61.2,353.52,753.84,782.64,746.64,597.6,372.24,162.72,25.2,0,0,0,0,0,0
2020-02-07,3,7588.8,316,1485,0,1485,18,0,0,0,0,0,0,0,0,18,198,835.2,1441.8,1485,1425.6,1161,714.6,268.2,41.4,0,0,0,0,0,0
2020-02-07,4,10193.4,425,1969.2,0,1969.2,34.2,0,0,0,0,0,0,0,0,34.2,246.6,1294.2,1917,1969.2,1868.4,1517.4,930.6,363.6,52.2,0,0,0,0,0,0
2020-02-08,1,5170.32,215,828,0,828,8.64,0,0,0,0,0,0,0,8.64,151.92,496.08,683.28,795.6,828,789.84,684,482.4,213.84,36.72,0,0,0,0,0,0
2020-02-08,2,5240.16,218,835.92,0,835.92,15.84,0,0,0,0,0,0,0,15.84,223.2,494.64,687.6,793.44,835.92,810,686.16,452.16,205.2,36,0,0,0,0,0,0
2020-02-08,3,9873,411,1629,0,1629,19.8,0,0,0,0,0,0,0,19.8,225,923.4,1324.8,1531.8,1629,1549.8,1335.6,900,369,64.8,0,0,0,0,0,0
2020-02-08,4,13321.8,555,2138.4,0,2138.4,34.2,0,0,0,0,0,0,0,34.2,567,1242,1767.6,2034,2138.4,2019.6,1744.2,1177.2,518.4,79.2,0,0,0,0,0,0
2020-02-09,1,3756.24,157,835.92,0,835.92,7.2,0,0,0,0,0,0,0,0,0,7.2,95.04,568.08,835.92,788.4,681.84,511.92,226.8,41.04,0,0,0,0,0,0
2020-02-09,2,3836.16,160,840.24,0,840.24,3.6,0,0,0,0,0,0,0,0,0,3.6,120.96,664.56,840.24,808.56,684.72,475.2,202.32,36,0,0,0,0,0,0
2020-02-09,3,8038.8,335,1663.2,0,1663.2,12.6,0,0,0,0,0,0,0,0,12.6,109.8,550.8,1389.6,1663.2,1582.2,1353.6,966.6,363.6,46.8,0,0,0,0,0,0
2020-02-09,4,12169.8,507,2163.6,0,2163.6,52.2,0,0,0,0,0,0,0,0,52.2,525.6,1722.6,2064.6,2163.6,2050.2,1762.2,1267.2,498.6,63,0,0,0,0,0,0
2020-02-10,1,5100.48,213,817.2,0,817.2,9.36,0,0,0,0,0,0,0,9.36,160.56,493.2,663.84,797.76,817.2,765.36,655.92,478.08,223.92,35.28,0,0,0,0,0,0
2020-02-10,2,5126.4,214,820.08,0,820.08,17.28,0,0,0,0,0,0,0,17.28,229.68,489.6,659.52,789.12,820.08,781.2,658.8,442.8,208.08,30.24,0,0,0,0,0,0
2020-02-10,3,9779.4,407,1602,0,1602,21.6,0,0,0,0,0,0,0,21.6,268.2,934.2,1296,1557,1602,1512,1292.4,896.4,358.2,41.4,0,0,0,0,0,0
2020-02-10,4,13078.8,545,2091.6,0,2091.6,41.4,0,0,0,0,0,0,0,41.4,588.6,1254.6,1719,2039.4,2091.6,1963.8,1683,1161,480.6,55.8,0,0,0,0,0,0
2020-02-11,1,4970.88,207,795.6,0,795.6,10.08,0,0,0,0,0,0,0,10.08,164.16,486.72,645.84,762.48,795.6,755.28,641.52,462.24,221.76,25.2,0,0,0,0,0,0
2020-02-11,2,4993.2,208,794.16,0,794.16,18.72,0,0,0,0,0,0,0,18.72,231.12,478.8,637.2,753.12,794.16,768.96,642.96,434.88,210.96,22.32,0,0,0,0,0,0
2020-02-11,3,9509.4,396,1539,0,1539,25.2,0,0,0,0,0,0,0,25.2,288,936,1260,1468.8,1539,1477.8,1251,871.2,360,32.4,0,0,0,0,0,0
2020-02-11,4,12663,528,2001.6,0,2001.6,43.2,0,0,0,0,0,0,0,46.8,594,1229.4,1661.4,1917,2001.6,1924.2,1629,1132.2,484.2,43.2,0,0,0,0,0,0
2020-02-12,1,516.24,22,85.68,0,85.68,1.44,0,0,0,0,0,0,0,1.44,49.68,43.92,58.32,61.2,85.68,53.28,84.96,27.36,41.76,8.64,0,0,0,0,0,0
2020-02-12,2,481.68,20,80.64,0,80.64,6.48,0,0,0,0,0,0,0,6.48,44.64,40.32,56.88,59.76,80.64,48.24,76.32,23.76,37.44,7.2,0,0,0,0,0,0
2020-02-12,3,991.8,41,167.4,0,167.4,9,0,0,0,0,0,0,0,9,95.4,86.4,111.6,117,156.6,102.6,167.4,52.2,77.4,16.2,0,0,0,0,0,0
2020-02-12,4,1254.6,52,207,0,207,16.2,0,0,0,0,0,0,0,16.2,117,109.8,142.2,149.4,198,131.4,207,66.6,95.4,21.6,0,0,0,0,0,0
2020-02-13,1,4777.92,199,787.68,0,787.68,5.04,0,0,0,0,0,0,0,5.04,113.76,247.68,656.64,757.44,787.68,754.56,660.24,498.24,251.28,45.36,0,0,0,0,0,0
2020-02-13,2,5192.64,216,810,0,810,23.04,0,0,0,0,0,0,0,23.04,245.52,495.36,665.28,768.96,810,784.08,663.12,460.8,237.6,38.88,0,0,0,0,0,0
2020-02-13,3,9984.6,416,1593,0,1593,25.2,0,0,0,0,0,0,0,25.2,313.2,963,1319.4,1524.6,1593,1530,1315.8,950.4,408.6,41.4,0,0,0,0,0,0
2020-02-13,4,13289.4,554,2068.2,0,2068.2,57.6,0,0,0,0,0,0,0,57.6,642.6,1279.8,1729.8,1990.8,2068.2,1983.6,1704.6,1222.2,549,61.2,0,0,0,0,0,0
2020-02-14,1,4321.44,180,776.16,0,776.16,3.6,0,0,0,0,0,0,0,3.6,108,191.52,514.8,683.28,776.16,730.08,625.68,449.28,203.04,36,0,0,0,0,0,0
2020-02-14,2,4365.36,182,786.24,0,786.24,5.76,0,0,0,0,0,0,0,5.76,120.96,192.96,523.44,697.68,786.24,757.44,634.32,419.76,195.12,31.68,0,0,0,0,0,0
2020-02-14,3,8332.2,347,1535.4,0,1535.4,10.8,0,0,0,0,0,0,0,10.8,207,369,975.6,1323,1535.4,1456.2,1224,833.4,343.8,54,0,0,0,0,0,0
2020-02-14,4,11055.6,461,2016,0,2016,16.2,0,0,0,0,0,0,0,16.2,309.6,495,1324.8,1758.6,2016,1908,1607.4,1089,460.8,70.2,0,0,0,0,0,0
2020-02-15,1,1881.36,78,594,0,594,2.16,0,0,0,0,0,0,0,0,13.68,110.16,172.08,280.8,321.12,594,294.48,61.2,31.68,2.16,0,0,0,0,0,0
2020-02-15,2,1686.24,70,533.52,0,533.52,0.72,0,0,0,0,0,0,0,0,15.84,113.04,169.2,280.8,262.08,533.52,239.76,50.4,20.88,0.72,0,0,0,0,0,0
2020-02-15,3,3904.2,163,1263.6,0,1263.6,3.6,0,0,0,0,0,0,0,0,32.4,208.8,289.8,466.2,630,1263.6,792,158.4,59.4,3.6,0,0,0,0,0,0
2020-02-15,4,4462.2,186,1503,0,1503,1.8,0,0,0,0,0,0,0,0,45,280.8,379.8,617.4,621,1503,772.2,181.8,59.4,1.8,0,0,0,0,0,0
2020-02-16,1,5084.64,212,889.2,0,889.2,0.72,0,0,0,0,0,0,0,0,75.6,362.16,637.2,804.24,880.56,889.2,775.44,464.4,143.28,51.84,0.72,0,0,0,0,0
2020-02-16,2,5142.96,214,897.12,0,897.12,47.52,0,0,0,0,0,0,0,0,87.84,367.2,631.44,838.08,876.96,897.12,784.8,474.48,137.52,47.52,0,0,0,0,0,0
2020-02-16,3,9514.8,396,1735.2,0,1735.2,95.4,0,0,0,0,0,0,0,0,151.2,667.8,1009.8,1485,1728,1735.2,1472.4,910.8,259.2,95.4,0,0,0,0,0,0
2020-02-16,4,12781.8,533,2248.2,0,2248.2,118.8,0,0,0,0,0,0,0,0,203.4,941.4,1506.6,2046.6,2228.4,2248.2,1963.8,1198.8,325.8,118.8,0,0,0,0,0,0
2020-02-17,1,5595.84,233,900.72,0,900.72,13.68,0,0,0,0,0,0,0,13.68,201.6,540,748.8,868.32,900.72,851.04,733.68,549.36,157.68,30.96,0,0,0,0,0,0
2020-02-17,2,5543.28,231,892.8,0,892.8,19.44,0,0,0,0,0,0,0,19.44,261.36,532.8,725.04,853.2,892.8,853.2,721.44,495.36,162,26.64,0,0,0,0,0,0
2020-02-17,3,10782,449,1746,0,1746,27,0,0,0,0,0,0,0,27,408.6,1029.6,1425.6,1666.8,1746,1668.6,1429.2,1029.6,293.4,57.6,0,0,0,0,0,0
2020-02-17,4,14133.6,589,2262.6,0,2262.6,50.4,0,0,0,0,0,0,0,50.4,675,1366.2,1868.4,2179.8,2262.6,2142,1843.2,1290.6,385.2,70.2,0,0,0,0,0,0
2020-02-18,1,5746.32,239,883.44,0,883.44,18,0,0,0,0,0,0,0,18,217.44,555.84,742.32,846.72,883.44,826.56,726.48,564.48,302.4,62.64,0,0,0,0,0,0
2020-02-18,2,5737.68,239,883.44,0,883.44,30.96,0,0,0,0,0,0,0,30.96,288,544.32,723.6,839.52,883.44,845.28,724.32,519.12,284.4,54.72,0,0,0,0,0,0
2020-02-18,3,11050.2,460,1728,0,1728,37.8,0,0,0,0,0,0,0,37.8,451.8,1065.6,1431,1650.6,1728,1629,1423.8,1069.2,498.6,64.8,0,0,0,0,0,0
2020-02-18,4,14648.4,610,2248.2,0,2248.2,82.8,0,0,0,0,0,0,0,95.4,754.2,1411.2,1875.6,2163.6,2248.2,2118.6,1850.4,1371.6,676.8,82.8,0,0,0,0,0,0
2020-02-19,1,5254.56,219,835.2,0,835.2,26.64,0,0,0,0,0,0,0,26.64,205.2,493.2,728.64,835.2,793.44,741.6,639.36,489.6,250.56,51.12,0,0,0,0,0,0
2020-02-19,2,5292,221,824.4,0,824.4,41.76,0,0,0,0,0,0,0,41.76,244.8,491.04,714.24,824.4,800.64,761.04,655.2,463.68,247.68,47.52,0,0,0,0,0,0
2020-02-19,3,10137.6,422,1629,0,1629,55.8,0,0,0,0,0,0,0,55.8,423,943.2,1411.2,1629,1544.4,1461.6,1260,916.2,423,70.2,0,0,0,0,0,0
2020-02-19,4,13419,559,2127.6,0,2127.6,88.2,0,0,0,0,0,0,0,118.8,649.8,1260,1855.8,2127.6,2019.6,1900.8,1647,1182.6,568.8,88.2,0,0,0,0,0,0
2020-02-20,1,5048.64,210,774,0,774,23.04,0,0,0,0,0,0,0,23.04,199.44,478.8,661.68,763.92,774,738.72,635.76,477.36,245.52,50.4,0,0,0,0,0,0
2020-02-20,2,5058,211,782.64,0,782.64,29.52,0,0,0,0,0,0,0,29.52,240.48,466.56,649.44,754.56,782.64,756,640.08,452.88,237.6,48.24,0,0,0,0,0,0
2020-02-20,3,9685.8,404,1510.2,0,1510.2,45,0,0,0,0,0,0,0,45,417.6,914.4,1260,1470.6,1510.2,1441.8,1238.4,896.4,415.8,75.6,0,0,0,0,0,0
2020-02-20,4,12763.8,532,1972.8,0,1972.8,82.8,0,0,0,0,0,0,0,82.8,624.6,1202.4,1663.2,1922.4,1972.8,1875.6,1616.4,1152,558,93.6,0,0,0,0,0,0
2020-02-21,1,2653.92,111,525.6,0,525.6,27.36,0,0,0,0,0,0,0,28.8,135.36,285.12,370.08,257.76,200.88,375.12,525.6,345.6,102.24,27.36,0,0,0,0,0,0
2020-02-21,2,2669.04,111,542.88,0,542.88,24.48,0,0,0,0,0,0,0,31.68,140.4,281.52,364.32,252,195.12,406.8,542.88,333.36,96.48,24.48,0,0,0,0,0,0
2020-02-21,3,5103,213,1031.4,0,1031.4,54,0,0,0,0,0,0,0,59.4,268.2,549,702,491.4,383.4,718.2,1031.4,651.6,194.4,54,0,0,0,0,0,0
2020-02-21,4,6661.8,278,1332,0,1332,68.4,0,0,0,0,0,0,0,84.6,365.4,723.6,925.2,635.4,493.2,957.6,1332,828,248.4,68.4,0,0,0,0,0,0
2020-02-22,1,5148.72,215,803.52,0,803.52,25.2,0,0,0,0,0,0,0,25.2,207.36,504.72,702,797.76,803.52,722.88,611.28,476.64,248.4,48.96,0,0,0,0,0,0
2020-02-22,2,5181.84,216,796.32,0,796.32,32.4,0,0,0,0,0,0,0,32.4,244.08,491.04,684,786.24,796.32,786.24,603.36,461.52,247.68,48.96,0,0,0,0,0,0
2020-02-22,3,9786.6,408,1535.4,0,1535.4,54,0,0,0,0,0,0,0,54,435.6,946.8,1317.6,1508.4,1535.4,1402.2,1198.8,894.6,424.8,68.4,0,0,0,0,0,0
2020-02-22,4,12978,541,2025,0,2025,88.2,0,0,0,0,0,0,0,88.2,628.2,1256.4,1731.6,1990.8,2025,1904.4,1531.8,1155.6,577.8,88.2,0,0,0,0,0,0
2020-02-23,1,5810.4,242,869.76,0,869.76,25.92,0,0,0,0,0,0,0,25.92,249.84,581.04,754.56,852.48,869.76,818.64,721.44,559.44,307.44,69.84,0,0,0,0,0,0
2020-02-23,2,5829.12,243,879.12,0,879.12,43.2,0,0,0,0,0,0,0,43.2,313.2,562.32,738.72,840.96,879.12,850.32,723.6,520.56,290.88,66.24,0,0,0,0,0,0
2020-02-23,3,11158.2,465,1695.6,0,1695.6,54,0,0,0,0,0,0,0,54,547.2,1096.2,1443.6,1638,1695.6,1620,1407.6,1060.2,518.4,77.4,0,0,0,0,0,0
2020-02-23,4,14788.8,616,2212.2,0,2212.2,100.8,0,0,0,0,0,0,0,144,820.8,1452.6,1895.4,2143.8,2212.2,2107.8,1837.8,1362.6,711,100.8,0,0,0,0,0,0
2020-02-24,1,4363.92,182,774,0,774,28.08,0,0,0,0,0,0,0,28.08,218.16,514.08,681.12,774,768.24,650.16,405.36,195.84,99.36,29.52,0,0,0,0,0,0
2020-02-24,2,4384.08,183,786.96,0,786.96,26.64,0,0,0,0,0,0,0,37.44,260.64,499.68,671.04,776.16,786.96,658.8,378.72,193.68,94.32,26.64,0,0,0,0,0,0
2020-02-24,3,8474.4,353,1510.2,0,1510.2,55.8,0,0,0,0,0,0,0,59.4,469.8,972,1305,1506.6,1510.2,1258.2,772.2,376.2,189,55.8,0,0,0,0,0,0
2020-02-24,4,11127.6,464,1976.4,0,1976.4,1.8,0,0,0,0,0,0,0,111.6,676.8,1287,1717.2,1972.8,1976.4,1634.4,954,486,241.2,68.4,1.8,0,0,0,0,0
2020-02-25,1,299.52,12,46.08,0,46.08,8.64,0,0,0,0,0,0,0,0,0,18,30.96,41.04,44.64,35.28,30.96,43.92,46.08,8.64,0,0,0,0,0,0
2020-02-25,2,289.44,12,44.64,0,44.64,0.72,0,0,0,0,0,0,0,0.72,7.2,16.56,28.08,37.44,44.64,30.96,28.8,44.64,43.2,7.2,0,0,0,0,0,0
2020-02-25,3,601.2,25,93.6,0,93.6,1.8,0,0,0,0,0,0,0,1.8,12.6,37.8,57.6,79.2,86.4,70.2,59.4,86.4,93.6,16.2,0,0,0,0,0,0
2020-02-25,4,804.6,34,120.6,0,120.6,1.8,0,0,0,0,0,0,0,1.8,18,48.6,77.4,102.6,120.6,90,81,120.6,120.6,23.4,0,0,0,0,0,0
2020-02-26,1,700.56,29,219.6,0,219.6,3.6,0,0,0,0,0,0,0,0,25.92,90,219.6,97.92,141.12,62.64,18,27.36,14.4,3.6,0,0,0,0,0,0
2020-02-26,2,732.96,31,217.44,0,217.44,2.16,0,0,0,0,0,0,0,2.16,31.68,95.04,217.44,112.32,141.12,63.36,16.56,30.96,16.56,5.76,0,0,0,0,0,0
2020-02-26,3,1328.4,55,414,0,414,3.6,0,0,0,0,0,0,0,3.6,50.4,178.2,414,196.2,264.6,115.2,27,41.4,27,10.8,0,0,0,0,0,0
2020-02-26,4,1809,75,572.4,0,572.4,3.6,0,0,0,0,0,0,0,3.6,73.8,232.2,572.4,282.6,351,149.4,34.2,59.4,34.2,16.2,0,0,0,0,0,0
2020-02-27,1,2584.8,108,542.88,0,542.88,5.76,0,0,0,0,0,0,0,5.76,72,248.4,542.88,284.4,345.6,281.52,236.16,300.96,212.4,54.72,0,0,0,0,0,0
2020-02-27,2,2560.32,107,380.16,0,380.16,9.36,0,0,0,0,0,0,0,9.36,74.16,200.88,380.16,375.84,351.36,291.6,321.12,343.44,162,50.4,0,0,0,0,0,0
2020-02-27,3,5565.6,232,1071,0,1071,12.6,0,0,0,0,0,0,0,12.6,126,505.8,1071,766.8,833.4,529.2,619.2,561.6,437.4,102.6,0,0,0,0,0,0
2020-02-27,4,6840,285,1269,0,1269,21.6,0,0,0,0,0,0,0,21.6,172.8,592.2,1179,1047.6,1269,689.4,707.4,576,459,126,0,0,0,0,0,0
2020-02-28,1,1074.96,45,161.28,0,161.28,0.72,0,0,0,0,0,0,0,5.04,69.12,143.28,137.52,137.52,76.32,61.92,95.04,161.28,136.8,50.4,0.72,0,0,0,0,0
2020-02-28,2,1066.32,44,163.44,0,163.44,7.2,0,0,0,0,0,0,0,7.2,68.4,142.56,135.36,133.92,75.6,54,95.04,163.44,141.12,49.68,0,0,0,0,0,0
2020-02-28,3,2061,86,309.6,0,309.6,1.8,0,0,0,0,0,0,0,12.6,135,273.6,264.6,264.6,147.6,122.4,180,309.6,255.6,93.6,1.8,0,0,0,0,0
2020-02-28,4,2665.8,111,406.8,0,406.8,19.8,0,0,0,0,0,0,0,19.8,174.6,360,343.8,342,194.4,136.8,232.2,406.8,336.6,118.8,0,0,0,0,0,0
2020-02-29,1,3421.44,143,725.76,0,725.76,15.12,0,0,0,0,0,0,0,41.04,245.52,554.4,714.24,725.76,432,308.88,201.6,110.88,72,15.12,0,0,0,0,0,0
2020-02-29,2,3509.28,146,735.84,0,735.84,12.96,0,0,0,0,0,0,0,55.44,274.32,535.68,711.36,735.84,443.52,360,201.6,110.88,67.68,12.96,0,0,0,0,0,0
2020-02-29,3,6467.4,269,1387.8,0,1387.8,34.2,0,0,0,0,0,0,0,91.8,507.6,1053,1387.8,1233,687.6,657,432,234,149.4,34.2,0,0,0,0,0,0
2020-02-29,4,8749.8,365,1830.6,0,1830.6,43.2,0,0,0,0,0,0,0,160.2,711,1391.4,1830.6,1794.6,912.6,835.2,572.4,307.8,190.8,43.2,0,0,0,0,0,0
2020-03-01,1,2946.96,123,537.84,0,537.84,9.36,0,0,0,0,0,0,0,30.96,193.68,537.84,522,293.76,303.84,509.76,278.64,176.4,90.72,9.36,0,0,0,0,0,0
2020-03-01,2,2810.88,117,542.88,0,542.88,6.48,0,0,0,0,0,0,0,34.56,225.36,526.32,542.88,260.64,318.96,450,244.08,137.52,64.08,6.48,0,0,0,0,0,0
2020-03-01,3,6532.2,272,1299.6,0,1299.6,25.2,0,0,0,0,0,0,0,68.4,370.8,1026,1006.2,624.6,617.4,1299.6,898.2,396,199.8,25.2,0,0,0,0,0,0
2020-03-01,4,7891.2,329,1483.2,0,1483.2,28.8,0,0,0,0,0,0,0,93.6,561.6,1366.2,1337.4,763.2,829.8,1483.2,793.8,421.2,212.4,28.8,0,0,0,0,0,0
2020-03-02,1,5962.32,248,896.4,0,896.4,44.64,0,0,0,0,0,0,0,44.64,289.44,579.6,748.8,848.16,896.4,856.8,743.04,568.8,306,80.64,0,0,0,0,0,0
2020-03-02,2,5950.08,248,897.84,0,897.84,64.8,0,0,0,0,0,0,0,65.52,327.6,558.72,733.68,840.24,897.84,872.64,738.72,547.92,302.4,64.8,0,0,0,0,0,0
2020-03-02,3,11518.2,480,1747.8,0,1747.8,117,0,0,0,0,0,0,0,117,606.6,1098,1449,1657.8,1747.8,1677.6,1445.4,1040.4,559.8,118.8,0,0,0,0,0,0
2020-03-02,4,15210,634,2282.4,0,2282.4,136.8,0,0,0,0,0,0,0,221.4,864,1452.6,1902.6,2167.2,2282.4,2185.2,1879.2,1360.8,757.8,136.8,0,0,0,0,0,0
2020-03-03,1,2404.8,100,476.64,0,476.64,25.92,0,0,0,0,0,0,0,57.6,264.24,272.16,188.64,224.64,467.28,476.64,271.44,92.88,63.36,25.92,0,0,0,0,0,0
2020-03-03,2,2166.48,90,538.56,0,538.56,0.72,0,0,0,0,0,0,0,66.24,298.08,229.68,179.28,258.48,538.56,274.32,180.72,74.16,48.96,17.28,0.72,0,0,0,0,0
2020-03-03,3,5734.8,239,1108.8,0,1108.8,1.8,0,0,0,0,0,0,0,113.4,554.4,660.6,531,489.6,1103.4,1108.8,727.2,230.4,153,61.2,1.8,0,0,0,0,0
2020-03-03,4,6948,290,1560.6,0,1560.6,1.8,0,0,0,0,0,0,0,162,781.2,860.4,594,644.4,1560.6,1117.8,720,259.2,180,66.6,1.8,0,0,0,0,0
2020-03-04,1,5221.44,218,811.44,0,811.44,1.44,0,0,0,0,0,0,0,16.56,306,512.64,718.56,811.44,517.68,578.88,766.8,596.16,325.44,69.84,1.44,0,0,0,0,0
2020-03-04,2,5112,213,785.52,0,785.52,1.44,0,0,0,0,0,0,0,18.72,328.32,480.24,658.8,785.52,550.8,585.36,761.04,558,306.72,77.04,1.44,0,0,0,0,0
2020-03-04,3,9952.2,415,1575,0,1575,3.6,0,0,0,0,0,0,0,34.2,577.8,1099.8,1407.6,1575,1009.8,928.8,1503,1144.8,565.2,102.6,3.6,0,0,0,0,0
2020-03-04,4,12871.8,536,1967.4,0,1967.4,3.6,0,0,0,0,0,0,0,50.4,802.8,1440,1805.4,1967.4,1350,1168.2,1945.8,1456.2,750.6,131.4,3.6,0,0,0,0,0
2020-03-05,1,5758.56,240,876.24,0,876.24,2.16,0,0,0,0,0,0,0,52.56,282.24,560.88,744.48,853.2,876.24,712.08,725.04,552.96,314.64,82.08,2.16,0,0,0,0,0
2020-03-05,2,5817.6,242,870.48,0,870.48,1.44,0,0,0,0,0,0,0,65.52,305.28,544.32,722.88,839.52,870.48,843.84,719.28,522,295.2,87.84,1.44,0,0,0,0,0
2020-03-05,3,11287.8,470,1693.8,0,1693.8,3.6,0,0,0,0,0,0,0,122.4,567,1065.6,1429.2,1657.8,1693.8,1616.4,1411.2,1045.8,547.2,127.8,3.6,0,0,0,0,0
2020-03-05,4,14792.4,616,2206.8,0,2206.8,1.8,0,0,0,0,0,0,1.8,196.2,790.2,1405.8,1877.4,2161.8,2206.8,2104.2,1834.2,1333.8,716.4,160.2,3.6,0,0,0,0,0
2020-03-06,1,5864.4,244,868.32,0,868.32,2.88,0,0,0,0,0,0,0,56.16,334.08,625.68,789.12,861.12,868.32,799.92,645.84,462.96,328.32,90,2.88,0,0,0,0,0
2020-03-06,2,5882.4,245,875.52,0,875.52,2.16,0,0,0,0,0,0,0,81.36,365.04,599.04,768.24,858.96,875.52,820.8,647.28,447.84,318.24,97.92,2.16,0,0,0,0,0
2020-03-06,3,11356.2,473,1704.6,0,1704.6,1.8,0,0,0,0,0,0,1.8,154.8,684,1193.4,1504.8,1679.4,1704.6,1582.2,1254.6,876.6,574.2,140.4,5.4,0,0,0,0,0
2020-03-06,4,14907.6,621,2215.8,0,2215.8,1.8,0,0,0,0,0,0,1.8,273.6,957.6,1558.8,1967.4,2188.8,2215.8,2052,1616.4,1119.6,774,176.4,5.4,0,0,0,0,0
2020-03-07,1,2687.04,112,572.4,0,572.4,0.72,0,0,0,0,0,0,0,41.04,154.8,249.84,383.76,572.4,280.8,298.08,279.36,257.76,121.68,46.8,0.72,0,0,0,0,0
2020-03-07,2,2684.16,112,570.24,0,570.24,0.72,0,0,0,0,0,0,0,40.32,155.52,236.16,397.44,570.24,285.12,301.68,279.36,254.88,119.52,43.2,0.72,0,0,0,0,0
2020-03-07,3,5160.6,215,1108.8,0,1108.8,1.8,0,0,0,0,0,0,1.8,79.2,307.8,487.8,750.6,1108.8,534.6,554.4,531,478.8,234,88.2,3.6,0,0,0,0,0
2020-03-07,4,6787.8,283,1445.4,0,1445.4,1.8,0,0,0,0,0,0,1.8,109.8,410.4,624.6,1011.6,1445.4,707.4,729,696.6,633.6,302.4,111.6,3.6,0,0,0,0,0
2020-03-08,1,5775.84,241,837.36,0,837.36,2.88,0,0,0,0,0,0,0,59.76,294.48,568.08,740.16,825.12,837.36,792,699.12,550.8,322.56,83.52,2.88,0,0,0,0,0
2020-03-08,2,5780.16,241,853.92,0,853.92,0.72,0,0,0,0,0,0,0.72,74.16,310.32,554.4,722.88,824.4,853.92,817.92,703.44,518.4,306,91.44,2.16,0,0,0,0,0
2020-03-08,3,11149.2,465,1650.6,0,1650.6,5.4,0,0,0,0,0,0,0,138.6,583.2,1067.4,1423.8,1618.2,1650.6,1569.6,1366.2,1040.4,556.2,129.6,5.4,0,0,0,0,0
2020-03-08,4,14655.6,611,2158.2,0,2158.2,5.4,0,0,0,0,0,0,0,214.2,810,1416.6,1868.4,2118.6,2158.2,2044.8,1783.8,1335.6,738,162,5.4,0,0,0,0,0
2020-03-09,1,4381.2,183,727.92,0,727.92,14.4,0,0,0,0,0,0,0,62.64,322.56,499.68,717.84,727.92,722.88,490.32,395.28,303.84,123.84,14.4,0,0,0,0,0,0
