일시,AC_출력_1,AC_출력_2,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2020-01-14 14:00:00,18.74083328,23.99166648,5.9,7.3,2.7,0.0,27.9
2020-01-14 15:00:00,10.13250005,14.38250001,5.8,10.8,2.3,0.0,29.2
2020-01-14 16:00:00,4.244166672,5.38166672,5.1,342.9,2.7,0.0,32.5
2020-01-14 17:00:00,3.49857143,3.484285729,3.8,352.3,2.6,0.0,40.1
2020-01-14 18:00:00,0.0,0.0,2.7,304.9,1.6,0.0,43.1
2020-01-14 19:00:00,0.0,0.0,1.2,231.3,0.6,0.0,46.8
2020-01-14 20:00:00,0.0,0.0,1.3,247.0,1.7,0.0,40.4
2020-01-14 21:00:00,0.0,0.0,1.2,249.8,2.6,0.0,31.0
2020-01-14 22:00:00,0.0,0.0,0.8,253.3,2.5,0.0,31.5
2020-01-14 23:00:00,0.0,0.0,0.4,259.1,2.4,0.0,32.4
2020-01-15 00:00:00,0.0,0.0,0.5,246.6,2.2,0.0,32.7
2020-01-15 01:00:00,0.0,0.0,0.2,259.8,2.0,0.0,34.2
2020-01-15 02:00:00,0.0,0.0,0.0,250.3,2.1,0.0,36.0
2020-01-15 03:00:00,0.0,0.0,-0.2,239.1,1.6,0.0,36.6
2020-01-15 04:00:00,0.0,0.0,-0.3,229.3,1.8,0.0,37.1
2020-01-15 05:00:00,0.0,0.0,-0.3,242.0,2.5,0.0,37.6
2020-01-15 06:00:00,0.0,0.0,-0.5,241.3,1.9,0.0,38.8
2020-01-15 07:00:00,0.0,0.0,-0.5,244.3,1.7,0.0,38.7
2020-01-15 08:00:00,11.07750007,14.04416668,-0.5,227.6,2.2,0.0,39.5
2020-01-15 09:00:00,22.25916688,27.0283335,0.8,239.0,2.3,0.0,34.1
2020-01-15 10:00:00,29.32166672,34.64333328,2.5,225.1,2.0,0.0,27.9
2020-01-15 11:00:00,32.1875,37.99999968,4.3,200.8,1.4,0.0,21.8
2020-01-15 12:00:00,30.14166689,37.28916645,5.7,205.7,1.3,0.0,18.8
2020-01-15 13:00:00,26.89166673,32.97083298,6.5,52.9,1.9,0.0,23.2
2020-01-15 14:00:00,19.97090886,26.04909065,7.1,191.3,1.6,0.0,15.6
2020-01-15 15:00:00,10.505,15.32333326,6.5,269.9,2.3,0.0,17.0
2020-01-15 16:00:00,4.110833307,5.446666638,6.1,296.7,2.0,0.0,18.8
2020-01-15 17:00:00,3.453750014,3.434285743,4.2,252.7,1.5,0.0,23.3
2020-01-15 18:00:00,0.0,0.0,2.7,240.8,1.8,0.0,28.1
2020-01-15 19:00:00,0.0,0.0,2.0,242.0,1.4,0.0,30.2
2020-01-15 20:00:00,0.0,0.0,1.5,256.0,1.7,0.0,29.5
2020-01-15 21:00:00,0.0,0.0,1.3,231.1,2.3,0.0,29.0
2020-01-15 22:00:00,0.0,0.0,0.8,244.2,1.8,0.0,29.3
2020-01-15 23:00:00,0.0,0.0,0.4,230.2,2.0,0.0,30.2
2020-01-16 00:00:00,0.0,0.0,0.1,221.3,1.9,0.0,29.9
2020-01-16 01:00:00,0.0,0.0,-0.7,235.4,1.7,0.0,32.7
2020-01-16 02:00:00,0.0,0.0,-1.0,228.1,2.0,0.0,32.9
2020-01-16 03:00:00,0.0,0.0,-0.8,222.0,2.0,0.0,31.0
2020-01-16 04:00:00,0.0,0.0,-1.3,194.6,1.9,0.0,32.5
2020-01-16 05:00:00,0.0,0.0,-1.1,195.5,2.4,0.0,30.0
2020-01-16 06:00:00,0.0,0.0,-1.6,204.2,1.1,0.0,32.4
2020-01-16 07:00:00,0.0,0.0,-1.1,207.8,1.7,0.0,29.4
2020-01-16 08:00:00,4.8125,5.109166602,-0.7,196.2,1.2,0.0,27.9
2020-01-16 09:00:00,13.16833337,15.31666668,0.6,172.2,1.1,0.0,24.7
2020-01-16 10:00:00,25.74000025,30.20166651,2.9,208.8,1.5,0.0,18.6
2020-01-16 11:00:00,24.45500008,28.83083312,5.2,274.9,1.7,0.0,15.0
2020-01-16 12:00:00,27.50999991,33.60833343,5.7,0.0,0.3,0.0,14.6
2020-01-16 13:00:00,27.73666668,33.47916698,6.7,28.4,2.6,0.0,18.6
2020-01-16 14:00:00,20.37499992,26.00083351,6.7,28.5,2.7,0.0,21.6
2020-01-16 15:00:00,10.49999992,14.9174999,6.6,33.6,2.3,0.0,26.2
2020-01-16 16:00:00,4.747499923,5.814166625,5.6,46.0,1.2,0.0,32.2
2020-01-16 17:00:00,3.517142841,3.485714299,5.0,7.9,1.6,0.0,36.8
2020-01-16 18:00:00,0.0,0.0,2.9,0.0,0.0,0.0,42.8
2020-01-16 19:00:00,0.0,0.0,2.0,0.0,0.0,0.0,46.5
2020-01-16 20:00:00,0.0,0.0,2.3,224.3,2.0,0.0,40.5
2020-01-16 21:00:00,0.0,0.0,1.7,212.8,1.4,0.0,42.2
2020-01-16 22:00:00,0.0,0.0,1.1,155.7,1.4,0.0,44.7
2020-01-16 23:00:00,0.0,0.0,1.1,166.1,1.4,0.0,41.9
2020-01-17 00:00:00,0.0,0.0,0.5,163.9,1.7,0.0,42.3
2020-01-17 01:00:00,0.0,0.0,0.3,203.1,1.7,0.0,41.7
2020-01-17 02:00:00,0.0,0.0,0.3,222.7,2.5,0.0,41.1
2020-01-17 03:00:00,0.0,0.0,0.6,237.3,3.2,0.0,39.0
2020-01-17 04:00:00,0.0,0.0,0.5,236.7,3.8,0.0,37.8
2020-01-17 05:00:00,0.0,0.0,0.5,227.2,2.7,0.0,37.8
2020-01-17 06:00:00,0.0,0.0,0.3,227.8,1.7,0.0,38.5
2020-01-17 07:00:00,0.0,0.0,0.9,236.9,1.9,0.0,41.0
2020-01-17 08:00:00,3.897499998,4.011666695,1.2,239.7,2.7,0.0,40.6
2020-01-17 09:00:00,4.436666727,4.615833362,2.6,243.4,2.1,0.0,39.3
2020-01-17 10:00:00,6.068333348,6.455000083,3.0,241.4,1.9,0.0,39.4
2020-01-17 11:00:00,8.763333201,9.596666654,4.7,247.2,1.4,0.0,39.9
2020-01-17 12:00:00,5.071666718,5.32250007,5.5,306.1,1.2,0.0,48.4
2020-01-17 13:00:00,7.149166584,7.645000021,5.2,350.8,2.3,0.0,67.6
2020-01-17 14:00:00,9.141666691,9.926666578,5.6,310.4,0.7,0.0,66.0
2020-01-17 15:00:00,5.900833329,6.327499946,6.5,205.8,1.0,0.0,60.1
2020-01-17 16:00:00,3.961666663,4.041666647,6.7,347.3,1.7,0.0,60.7
2020-01-17 17:00:00,3.464000034,3.448333383,6.2,350.7,1.7,0.0,62.2
2020-01-17 18:00:00,0.0,0.0,5.8,353.6,2.6,0.0,64.8
2020-01-17 19:00:00,0.0,0.0,5.3,0.0,0.0,0.0,66.0
2020-01-17 20:00:00,0.0,0.0,5.3,0.0,0.4,0.0,67.2
2020-01-17 21:00:00,0.0,0.0,4.7,0.0,0.1,0.0,68.6
2020-01-17 22:00:00,0.0,0.0,3.2,0.0,0.2,0.0,73.3
2020-01-17 23:00:00,0.0,0.0,2.7,0.0,0.2,0.0,76.9
2020-01-18 00:00:00,0.0,0.0,2.0,0.0,0.0,0.0,79.4
2020-01-18 01:00:00,0.0,0.0,2.8,225.2,1.1,0.0,74.8
2020-01-18 02:00:00,0.0,0.0,3.4,219.4,1.6,0.0,69.7
2020-01-18 03:00:00,0.0,0.0,2.8,184.0,0.8,0.0,73.7
2020-01-18 04:00:00,0.0,0.0,2.6,180.3,0.8,0.0,78.5
2020-01-18 05:00:00,0.0,0.0,3.3,299.5,1.6,0.5,89.5
2020-01-18 06:00:00,0.0,0.0,3.0,273.3,0.9,1.0,92.4
2020-01-18 07:00:00,0.0,0.0,2.8,293.1,1.1,2.0,90.0
2020-01-18 08:00:00,3.494285754,3.5,2.4,0.0,0.2,2.5,92.5
2020-01-18 09:00:00,5.19416664,5.432499985,2.1,237.9,1.9,1.0,93.0
2020-01-18 10:00:00,9.341666778,10.11583344,2.8,201.0,1.7,0.5,92.8
2020-01-18 11:00:00,8.946666678,9.620000124,4.1,265.7,1.0,0.0,89.2
2020-01-18 12:00:00,6.544545477,6.869090991,5.0,0.0,0.0,0.0,86.2
2020-01-18 13:00:00,10.97583326,12.07416654,5.1,0.0,0.0,0.0,87.4
2020-01-18 14:00:00,16.74083336,21.06416663,6.2,0.0,0.0,0.0,83.9
2020-01-18 15:00:00,11.34000023,15.64833323,6.8,0.0,0.2,0.0,73.8
2020-01-18 16:00:00,4.13833336,4.515833437,6.5,0.0,0.0,0.0,75.2
2020-01-18 17:00:00,3.519999981,3.01714285,6.2,0.0,0.0,0.0,76.3
2020-01-18 18:00:00,0.0,0.0,4.3,0.0,0.0,0.0,84.8
2020-01-18 19:00:00,0.0,0.0,3.9,0.0,0.4,0.0,87.2
2020-01-18 20:00:00,0.0,0.0,3.2,232.0,0.9,0.0,90.1
2020-01-18 21:00:00,0.0,0.0,3.5,240.3,1.8,0.0,66.0
2020-01-18 22:00:00,0.0,0.0,3.3,251.4,1.3,0.0,46.7
2020-01-18 23:00:00,0.0,0.0,3.0,240.9,1.4,0.0,40.6
2020-01-19 00:00:00,0.0,0.0,3.0,225.6,2.3,0.0,37.3
2020-01-19 01:00:00,0.0,0.0,2.8,227.1,2.3,0.0,37.1
2020-01-19 02:00:00,0.0,0.0,3.0,227.8,1.6,0.0,33.8
2020-01-19 03:00:00,0.0,0.0,3.2,232.9,1.8,0.0,31.1
2020-01-19 04:00:00,0.0,0.0,3.4,228.5,2.6,0.0,29.5
2020-01-19 05:00:00,0.0,0.0,3.4,222.1,2.5,0.0,26.5
2020-01-19 06:00:00,0.0,0.0,3.2,230.7,2.0,0.0,27.6
2020-01-19 07:00:00,0.0,0.0,3.0,217.4,1.8,0.0,31.4
2020-01-19 08:00:00,3.664545449,3.678181778,2.9,227.1,1.6,0.0,39.1
2020-01-19 09:00:00,11.38249997,13.77083337,2.9,233.0,1.4,0.0,44.8
2020-01-19 10:00:00,26.4058334,30.35083357,4.2,318.7,1.6,0.0,39.5
2020-01-19 11:00:00,25.24749978,28.70250034,6.1,0.0,0.2,0.0,36.7
2020-01-19 12:00:00,14.08750002,15.3008333,6.5,214.9,1.4,0.0,39.2
2020-01-19 13:00:00,14.20000005,16.45666639,6.5,278.9,2.1,0.0,40.7
2020-01-19 14:00:00,16.82083313,19.89749996,6.8,260.7,2.6,0.0,43.6
2020-01-19 15:00:00,9.224999944,10.05666673,7.2,247.2,1.2,0.0,43.8
2020-01-19 16:00:00,4.807500005,5.126666685,6.2,301.9,3.7,0.0,47.4
2020-01-19 17:00:00,3.463636398,3.446250051,5.1,323.4,1.6,0.0,47.2
2020-01-19 18:00:00,0.0,0.0,4.6,295.9,2.6,0.0,43.7
2020-01-19 19:00:00,0.0,0.0,4.1,259.1,1.7,0.0,45.8
2020-01-19 20:00:00,0.0,0.0,3.9,233.0,1.6,0.0,43.3
2020-01-19 21:00:00,0.0,0.0,3.9,241.8,2.3,0.0,42.0
2020-01-19 22:00:00,0.0,0.0,3.3,0.0,0.3,0.0,44.9
2020-01-19 23:00:00,0.0,0.0,2.2,0.0,0.0,0.0,49.1
2020-01-20 00:00:00,0.0,0.0,2.2,163.5,1.1,0.0,47.6
2020-01-20 01:00:00,0.0,0.0,2.8,269.5,2.1,0.0,44.6
2020-01-20 02:00:00,0.0,0.0,2.8,306.3,2.2,0.0,44.7
2020-01-20 03:00:00,0.0,0.0,2.9,263.2,3.9,0.0,42.7
2020-01-20 04:00:00,0.0,0.0,2.4,258.1,3.6,0.0,43.1
2020-01-20 05:00:00,0.0,0.0,1.8,260.4,2.5,0.0,44.6
2020-01-20 06:00:00,0.0,0.0,1.3,261.9,1.3,0.0,43.7
2020-01-20 07:00:00,0.0,0.0,0.8,324.2,1.2,0.0,47.5
2020-01-20 08:00:00,7.590833346,9.014999946,0.2,214.8,1.0,0.0,52.4
2020-01-20 09:00:00,16.57916657,19.43666657,2.8,236.0,0.5,0.0,44.7
2020-01-20 10:00:00,21.8991665,25.5625,4.3,249.7,1.1,0.0,38.0
2020-01-20 11:00:00,30.96333361,36.03000053,5.2,312.4,1.6,0.0,35.7
2020-01-20 12:00:00,30.625,37.22083346,6.6,282.1,3.2,0.0,30.4
2020-01-20 13:00:00,27.99166679,33.55416679,7.1,315.9,2.0,0.0,23.9
2020-01-20 14:00:00,20.66916656,25.97166618,7.4,333.6,3.1,0.0,24.4
2020-01-20 15:00:00,10.92999991,15.36083317,7.3,273.7,2.7,0.0,21.3
2020-01-20 16:00:00,4.409166614,5.764166633,7.0,284.8,1.6,0.0,21.4
2020-01-20 17:00:00,3.523999977,3.530000011,5.1,289.8,1.2,0.0,24.4
2020-01-20 18:00:00,0.0,0.0,3.1,0.0,0.0,0.0,29.5
2020-01-20 19:00:00,0.0,0.0,4.0,326.4,1.8,0.0,28.9
2020-01-20 20:00:00,0.0,0.0,3.2,318.5,1.2,0.0,35.4
2020-01-20 21:00:00,0.0,0.0,2.0,0.0,0.2,0.0,43.2
2020-01-20 22:00:00,0.0,0.0,2.8,348.3,1.5,0.0,41.9
2020-01-20 23:00:00,0.0,0.0,2.3,287.4,1.3,0.0,42.1
2020-01-21 00:00:00,0.0,0.0,1.2,305.0,1.3,0.0,40.1
2020-01-21 01:00:00,0.0,0.0,1.5,272.4,2.0,0.0,36.8
2020-01-21 02:00:00,0.0,0.0,0.8,0.0,0.0,0.0,36.1
2020-01-21 03:00:00,0.0,0.0,0.8,255.3,2.6,0.0,37.1
2020-01-21 04:00:00,0.0,0.0,0.0,256.5,2.3,0.0,38.9
2020-01-21 05:00:00,0.0,0.0,-0.3,256.1,2.3,0.0,38.3
2020-01-21 06:00:00,0.0,0.0,-0.7,248.0,2.9,0.0,39.5
2020-01-21 07:00:00,0.0,0.0,-1.1,245.0,1.6,0.0,40.8
2020-01-21 08:00:00,10.83666662,13.58666674,-1.1,216.0,1.5,0.0,40.0
2020-01-21 09:00:00,22.38000011,27.0691665,0.5,225.8,0.9,0.0,34.9
2020-01-21 10:00:00,29.52583345,34.69583289,2.5,0.0,0.0,0.0,27.5
2020-01-21 11:00:00,32.23166641,37.74833298,4.7,137.7,0.7,0.0,26.7
2020-01-21 12:00:00,29.97833331,36.2741669,5.6,75.7,1.9,0.0,30.2
2020-01-21 13:00:00,28.17833328,33.8283329,5.6,104.1,2.5,0.0,38.3
2020-01-21 14:00:00,21.05181815,26.63636364,5.8,132.2,3.0,0.0,43.0
2020-01-21 15:00:00,11.45000009,16.20416633,6.4,131.1,2.2,0.0,45.3
2020-01-21 16:00:00,4.320000013,5.913333317,6.3,156.1,1.9,0.0,48.7
2020-01-21 17:00:00,3.550000012,3.530000061,5.4,174.9,2.5,0.0,50.1
2020-01-21 18:00:00,0.0,0.0,4.5,166.0,2.5,0.0,51.0
2020-01-21 19:00:00,0.0,0.0,2.5,187.9,0.6,0.0,62.3
2020-01-21 20:00:00,0.0,0.0,1.8,202.2,2.1,0.0,62.4
2020-01-21 21:00:00,0.0,0.0,1.6,216.4,1.7,0.0,56.3
2020-01-21 22:00:00,0.0,0.0,1.4,185.4,1.2,0.0,56.3
2020-01-21 23:00:00,0.0,0.0,1.4,0.0,0.2,0.0,54.6
2020-01-22 00:00:00,0.0,0.0,1.7,164.7,0.8,0.0,48.3
2020-01-22 01:00:00,0.0,0.0,1.8,0.0,0.0,0.0,48.2
2020-01-22 02:00:00,0.0,0.0,1.6,0.0,0.0,0.0,51.7
2020-01-22 03:00:00,0.0,0.0,2.0,0.0,0.0,0.0,46.8
2020-01-22 04:00:00,0.0,0.0,5.8,276.5,1.7,0.0,24.3
2020-01-22 05:00:00,0.0,0.0,6.4,256.7,0.8,0.0,22.2
2020-01-22 06:00:00,0.0,0.0,6.9,240.8,1.7,0.0,20.6
2020-01-22 07:00:00,0.0,0.0,7.0,240.7,2.0,0.0,20.6
2020-01-22 08:00:00,3.409000063,3.399000049,7.1,223.0,2.4,0.0,19.4
2020-01-22 09:00:00,3.585833311,3.599166671,7.0,208.2,0.8,0.0,20.1
2020-01-22 10:00:00,4.204999983,4.280000011,7.5,248.4,0.9,0.0,17.8
2020-01-22 11:00:00,5.43416671,5.625833352,7.8,0.0,0.4,0.0,17.9
2020-01-22 12:00:00,5.627499978,5.933333317,8.2,231.8,1.3,0.0,19.0
2020-01-22 13:00:00,5.103333394,5.341666579,8.8,0.0,0.1,0.0,19.7
2020-01-22 14:00:00,7.648333391,8.283333341,8.9,27.6,1.3,0.0,22.8
2020-01-22 15:00:00,8.32250003,9.389166752,10.1,16.6,1.8,0.0,19.3
2020-01-22 16:00:00,3.789999982,3.831666708,9.3,0.0,0.0,0.0,23.5
2020-01-22 17:00:00,3.43444448,3.420000076,8.2,286.9,1.1,0.0,35.4
2020-01-22 18:00:00,0.0,0.0,7.6,303.1,0.5,0.0,39.2
2020-01-22 19:00:00,0.0,0.0,7.4,0.0,0.0,0.0,40.1
2020-01-22 20:00:00,0.0,0.0,7.1,0.0,0.0,0.0,41.6
2020-01-22 21:00:00,0.0,0.0,5.9,0.0,0.0,0.0,48.8
2020-01-22 22:00:00,0.0,0.0,6.1,0.0,0.0,0.0,43.3
2020-01-22 23:00:00,0.0,0.0,5.2,0.0,0.0,0.0,49.4
2020-01-23 00:00:00,0.0,0.0,5.0,213.5,1.6,0.0,49.1
2020-01-23 01:00:00,0.0,0.0,5.4,235.6,2.2,0.0,49.3
2020-01-23 02:00:00,0.0,0.0,5.4,221.5,1.8,0.0,49.9
2020-01-23 03:00:00,0.0,0.0,4.6,227.5,0.9,0.0,53.3
2020-01-23 04:00:00,0.0,0.0,4.7,0.0,0.4,0.0,54.3
2020-01-23 05:00:00,0.0,0.0,4.7,205.0,0.7,0.0,55.1
2020-01-23 06:00:00,0.0,0.0,5.1,0.0,0.2,0.0,55.4
2020-01-23 07:00:00,0.0,0.0,5.9,215.8,1.3,0.0,50.4
2020-01-23 08:00:00,3.692727284,3.716666698,6.6,247.1,2.5,0.0,48.4
2020-01-23 09:00:00,5.781818216,6.075454625,7.3,243.2,1.5,0.0,53.9
2020-01-23 10:00:00,18.36416666,20.24916673,8.3,237.3,0.8,0.0,50.4
2020-01-23 11:00:00,31.20916653,35.93500042,9.9,0.0,0.0,0.0,44.1
2020-01-23 12:00:00,29.74545479,35.99818178,10.7,56.3,1.9,0.0,48.2
2020-01-23 13:00:00,26.96499999,32.10666688,11.4,51.1,1.8,0.0,45.7
2020-01-23 14:00:00,20.2583336,25.22749996,11.6,34.9,1.7,0.0,48.0
2020-01-23 15:00:00,10.87749986,14.52083329,11.0,62.4,1.6,0.0,48.3
2020-01-23 16:00:00,4.599166671,5.329166671,10.2,65.0,1.2,0.0,54.7
2020-01-23 17:00:00,3.471250027,3.449000049,9.5,0.0,0.0,0.0,58.6
2020-01-23 18:00:00,0.0,0.0,7.1,0.0,0.0,0.0,67.5
2020-01-23 19:00:00,0.0,0.0,6.7,0.0,0.0,0.0,71.3
2020-01-23 20:00:00,0.0,0.0,5.5,179.6,0.9,0.0,75.3
2020-01-23 21:00:00,0.0,0.0,5.8,207.6,2.0,0.0,71.9
2020-01-23 22:00:00,0.0,0.0,5.0,191.4,1.0,0.0,75.1
2020-01-23 23:00:00,0.0,0.0,5.0,206.6,1.7,0.0,73.0
2020-01-24 00:00:00,0.0,0.0,5.8,217.3,2.1,0.0,58.3
2020-01-24 01:00:00,0.0,0.0,5.6,222.1,1.4,0.0,54.4
2020-01-24 02:00:00,0.0,0.0,4.8,206.5,1.4,0.0,54.9
2020-01-24 03:00:00,0.0,0.0,4.6,203.4,0.9,0.0,53.1
2020-01-24 04:00:00,0.0,0.0,3.2,0.0,0.0,0.0,61.4
2020-01-24 05:00:00,0.0,0.0,2.6,0.0,0.1,0.0,65.3
2020-01-24 06:00:00,0.0,0.0,4.2,296.2,0.7,0.0,63.3
2020-01-24 07:00:00,0.0,0.0,5.1,271.2,1.1,0.0,59.2
2020-01-24 08:00:00,8.014166693,9.524166624,4.8,279.6,0.7,0.0,58.9
2020-01-24 09:00:00,12.16166663,13.52916674,6.8,310.1,2.2,0.0,52.2
2020-01-24 10:00:00,11.24000008,11.47909093,8.3,338.3,3.3,0.0,55.0
2020-01-24 11:00:00,3.820833365,3.894166708,5.6,350.4,2.9,1.0,87.1
2020-01-24 12:00:00,3.783333341,3.830000003,5.7,40.7,2.5,5.5,88.1
2020-01-24 13:00:00,3.808333337,3.876666685,5.6,48.4,2.1,5.0,88.3
2020-01-24 14:00:00,4.805000027,5.007500052,5.0,289.4,1.5,3.5,91.4
2020-01-24 15:00:00,4.735000054,4.892500103,5.1,318.6,2.0,1.0,92.3
2020-01-24 16:00:00,3.491666675,3.499166687,4.9,298.7,1.7,0.5,91.9
2020-01-24 17:00:00,3.470000029,3.495000005,4.6,264.0,0.6,0.5,92.8
2020-01-24 18:00:00,0.0,0.0,4.6,302.6,0.6,0.5,93.9
2020-01-24 19:00:00,0.0,0.0,4.5,0.0,0.4,0.5,95.1
2020-01-24 20:00:00,0.0,0.0,4.5,183.8,0.5,0.0,95.5
2020-01-24 21:00:00,0.0,0.0,4.4,233.0,0.9,0.0,95.0
2020-01-24 22:00:00,0.0,0.0,4.3,0.0,0.0,0.0,95.0
2020-01-24 23:00:00,0.0,0.0,4.4,169.9,0.6,0.0,95.0
2020-01-25 00:00:00,0.0,0.0,4.6,0.0,0.0,0.0,94.0
2020-01-25 01:00:00,0.0,0.0,4.4,0.0,0.0,0.0,94.5
2020-01-25 02:00:00,0.0,0.0,4.3,0.0,0.0,0.0,95.0
2020-01-25 03:00:00,0.0,0.0,4.2,0.0,0.0,0.0,95.4
2020-01-25 04:00:00,0.0,0.0,4.1,0.0,0.0,0.0,95.4
2020-01-25 05:00:00,0.0,0.0,3.9,0.0,0.0,0.0,95.7
2020-01-25 06:00:00,0.0,0.0,3.9,226.6,1.0,0.0,95.5
2020-01-25 07:00:00,0.0,0.0,3.7,0.0,0.0,0.0,95.5
2020-01-25 08:00:00,4.051666617,4.145833373,3.5,0.0,0.0,0.0,95.7
2020-01-25 09:00:00,9.598333399,10.61583332,4.2,0.0,0.0,0.0,95.2
2020-01-25 10:00:00,23.82166656,27.39166609,6.1,0.0,0.0,0.0,88.9
2020-01-25 11:00:00,25.26083334,29.32000033,8.7,152.3,3.2,0.0,66.4
2020-01-25 12:00:00,14.81416663,16.69333323,9.4,149.8,1.8,0.0,58.7
2020-01-25 13:00:00,13.04250002,14.44083325,9.4,125.5,2.4,0.0,57.1
2020-01-25 14:00:00,12.41000001,13.8166666,9.7,161.2,1.8,0.0,59.8
2020-01-25 15:00:00,7.480000106,8.060909098,9.7,0.0,0.4,0.0,56.1
2020-01-25 16:00:00,4.267500023,4.377500017,9.3,20.4,1.3,0.0,59.7
2020-01-25 17:00:00,3.529999971,3.501666665,8.2,337.0,2.4,0.0,67.6
2020-01-25 18:00:00,0.0,0.0,7.3,316.9,1.9,0.0,69.5
2020-01-25 19:00:00,0.0,0.0,6.9,297.8,1.5,0.0,74.1
2020-01-25 20:00:00,0.0,0.0,5.8,247.8,0.5,0.0,80.1
2020-01-25 21:00:00,0.0,0.0,5.5,0.0,0.0,0.0,81.9
2020-01-25 22:00:00,0.0,0.0,4.5,0.0,0.0,0.0,85.0
2020-01-25 23:00:00,0.0,0.0,4.2,0.0,0.0,0.0,86.0
2020-01-26 00:00:00,0.0,0.0,4.0,0.0,0.0,0.0,88.1
2020-01-26 01:00:00,0.0,0.0,4.7,0.0,0.0,0.0,84.1
2020-01-26 02:00:00,0.0,0.0,4.4,0.0,0.0,0.0,88.1
2020-01-26 03:00:00,0.0,0.0,4.2,0.0,0.0,0.0,88.4
2020-01-26 04:00:00,0.0,0.0,4.6,0.0,0.0,0.0,82.4
2020-01-26 05:00:00,0.0,0.0,5.0,286.7,0.7,0.0,74.8
2020-01-26 06:00:00,0.0,0.0,3.4,178.7,0.5,0.0,86.1
2020-01-26 07:00:00,0.0,0.0,3.6,222.8,0.9,0.0,87.5
2020-01-26 08:00:00,5.944999933,6.335000078,3.9,294.2,0.5,0.0,87.4
2020-01-26 09:00:00,7.781666696,8.79916664,5.4,293.7,1.3,0.5,83.4
2020-01-26 10:00:00,4.553333342,4.722500006,5.3,332.6,1.1,0.0,84.3
2020-01-26 11:00:00,8.765833457,9.296666662,5.6,276.8,1.4,0.5,89.0
2020-01-26 12:00:00,8.145000021,8.689166705,6.2,317.6,2.6,0.0,86.8
2020-01-26 13:00:00,4.650833408,4.818333348,6.5,349.2,1.9,0.5,86.3
2020-01-26 14:00:00,3.828181809,3.878181826,5.8,339.0,2.5,2.0,87.6
2020-01-26 15:00:00,3.692499995,3.720000029,6.8,41.8,3.8,0.0,72.9
2020-01-26 16:00:00,3.527500014,3.544166664,6.9,55.3,3.1,0.0,70.2
2020-01-26 17:00:00,3.455714328,3.453333378,7.0,50.4,3.8,0.0,67.9
2020-01-26 18:00:00,0.0,0.0,6.8,56.1,3.7,0.0,64.8
2020-01-26 19:00:00,0.0,0.0,6.7,55.8,2.0,0.0,65.9
2020-01-26 20:00:00,0.0,0.0,6.7,50.0,3.8,0.0,60.9
2020-01-26 21:00:00,0.0,0.0,6.6,44.0,3.1,0.0,59.6
2020-01-26 22:00:00,0.0,0.0,6.7,51.4,3.0,0.0,63.5
2020-01-26 23:00:00,0.0,0.0,6.6,58.1,3.5,0.0,62.7
2020-01-27 00:00:00,0.0,0.0,6.4,48.3,2.5,0.0,62.0
2020-01-27 01:00:00,0.0,0.0,6.4,74.8,2.6,0.0,62.4
2020-01-27 02:00:00,0.0,0.0,6.5,82.8,3.0,0.0,60.0
2020-01-27 03:00:00,0.0,0.0,6.5,56.8,2.8,0.0,59.3
2020-01-27 04:00:00,0.0,0.0,6.5,53.2,3.5,0.0,60.2
2020-01-27 05:00:00,0.0,0.0,6.5,55.0,4.4,0.0,59.6
2020-01-27 06:00:00,0.0,0.0,6.4,56.9,3.2,0.0,61.9
2020-01-27 07:00:00,0.0,0.0,6.4,50.8,3.5,0.0,60.0
2020-01-27 08:00:00,3.484545469,3.471111139,6.5,42.5,4.2,0.0,59.6
2020-01-27 09:00:00,3.567500015,3.582500021,6.7,64.1,3.2,0.0,61.6
2020-01-27 10:00:00,3.941666643,3.984166682,7.0,73.0,3.0,0.0,59.4
2020-01-27 11:00:00,4.545833429,4.688333352,7.3,70.1,3.5,0.0,59.7
2020-01-27 12:00:00,4.315000077,4.420000017,7.4,64.0,3.4,0.0,62.0
2020-01-27 13:00:00,4.19416666,4.278333306,7.4,49.4,3.9,0.0,61.9
2020-01-27 14:00:00,3.721666634,3.757500013,7.5,51.9,4.1,0.0,63.7
2020-01-27 15:00:00,3.575833301,3.590833346,7.5,48.1,3.8,0.0,64.5
2020-01-27 16:00:00,3.472727299,3.477272749,7.4,44.5,4.4,0.0,62.3
2020-01-27 17:00:00,3.485000014,3.529999971,7.5,45.5,3.5,0.0,65.0
2020-01-27 18:00:00,0.0,0.0,7.2,40.8,5.8,0.0,68.2
2020-01-27 19:00:00,0.0,0.0,6.9,34.6,3.9,0.5,73.7
2020-01-27 20:00:00,0.0,0.0,6.5,45.6,3.9,0.5,79.3
2020-01-27 21:00:00,0.0,0.0,6.7,37.8,4.2,2.0,81.8
2020-01-27 22:00:00,0.0,0.0,6.7,36.3,3.8,0.5,81.4
2020-01-27 23:00:00,0.0,0.0,6.7,47.6,5.3,0.5,82.0
2020-01-28 00:00:00,0.0,0.0,6.3,24.0,2.8,1.0,87.7
2020-01-28 01:00:00,0.0,0.0,6.2,18.4,4.2,1.0,87.8
2020-01-28 02:00:00,0.0,0.0,6.1,24.6,3.6,1.5,90.1
2020-01-28 03:00:00,0.0,0.0,6.5,33.7,4.1,2.0,85.8
